"projectID";"topic";"title"
"786922";"DS-07-2017";"Cybersecurity PPP: Addressing Advanced Cyber Security Threats and Threat Actors"
"720776";"BIOTEC-03-2016";"Microbial chassis platforms with optimized metabolic pathways for industrial innovations through systems biology"
"657766";"MSCA-IF-2014-GF";"Marie Skłodowska-Curie Individual Fellowships (IF-GF)"
"838183";"MSCA-IF-2018";"Individual Fellowships"
"796345";"MSCA-IF-2017";"Individual Fellowships"
"634453";"PHC-06-2014";"Evaluating existing screening and prevention programmes"
"732561";"ICT-35-2016";"Enabling responsible ICT-related research and innovation"
"691752";"LCE-14-2015";"Market uptake of existing and emerging sustainable bioenergy"
"641459";"MSCA-ITN-2014-EID";"Marie Skłodowska-Curie Innovative Training Networks (ITN-EID)"
"769944";"GV-10-2017";"Demonstration (pilots) for integration of electrified L-category vehicles in the urban transport system"
"660275";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"761498";"ICT-07-2017";"5G PPP Research and Validation of critical technologies and systems"
"688061";"ICT-30-2015";"Internet of Things and Platforms for Connected Smart Objects"
"763784";"CO-CREATION-02-2016";"User-driven innovation: value creation through design-enabled innovation"
"764691";"MSCA-ITN-2017";"Innovative Training Networks"
"872907";"MSCA-RISE-2019";"Research and Innovation Staff Exchange"
"653861";"GV-5-2014";"Electric two-wheelers and new ultra-light vehicle concepts"
"671596";"ICT-14-2014";"Advanced 5G Network Infrastructure for the Future Internet"
"777363";"IMI2-2016-09-06";"JOINT INFLUENZA VACCINE EFFECTIVENESS STUDIES"
"774293";"SFS-40-2017";"Sweeteners and sweetness enhancers"
"644035";"MSCA-RISE-2014";"Marie Skłodowska-Curie Research and Innovation Staff Exchange (RISE)"
"649491";"YOUNG-2-2014";"Youth mobility: opportunities, impacts, policies"
"645239";"ICT-02-2014";"Smart System Integration"
"723227";"ICT-37-2016";"CHINA: Collaboration on Future Internet"
"766714";"FETOPEN-01-2016-2017";"FET-Open research and innovation actions"
"731224";"LCE-33-2016";"European Common Research and Innovation Agendas (ECRIAs) in support of the implementation of the SET Action Plan"
"895432";"MSCA-IF-2019";"Individual Fellowships"
"633962";"BIOTEC-1-2014";"Synthetic biology – construction of organisms for new products and processes"
"643943";"ICT-11-2014";"FIRE+ (Future Internet Research & Experimentation)"
"735977";"FCH-04-2-2016";"Identification of legal-administrative barriers for the installation and operation of key FCH technologies"
"660064";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"874577";"FCH-02-6-2019";"New materials, architectures and manufacturing processes for Solid Oxide Cells"
"779481";"FCH-02-11-2017";"Validation and demonstration of commercial-scale fuel cell core systems within a power range of 10-100kW for selected markets/applications"
"646186";"NMP-13-2014";"Storage of energy produced by decentralised sources"
"951949";"FETPROACT-EIC-05-2019";"FET Proactive: emerging paradigms and communities"
"826339";"FCH-03-1-2018";"Developing Fuel Cell applications for port/harbour ecosystems"
"700564";"FCH-02.6-2015";"Development of cost effective manufacturing technologies for key components or fuel cell systems"
"671384";"FCH-02.10-2014";"Demonstrating the feasibility of central large scale electrolysers in providing grid services and hydrogen distribution and supply to multiple high value markets"
"826215";"FCH-01-2-2018";"Demonstration of Fuel Cell applications for mid-size passenger ships or inland freight"
"648518";"ERC-CoG-2014";"ERC Consolidator Grant"
"700667";"FCH-02.6-2015";"Development of cost effective manufacturing technologies for key components or fuel cell systems"
"771294";"ERC-2017-COG";"ERC Consolidator Grant"
"674440";"SIE-01-2014";"Stimulating the innovation potential of SMEs for a low carbon energy system"
"700786";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"707096";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"731449";"FCH-02-11-2016";"MW or multi-MW demonstration of stationary fuel cells"
"703864";"MSCA-IF-2015-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"680895";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"754290";"ERC-2017-STG";"ERC Starting Grant"
"661145";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"814418";"BIOTEC-03-2018";"Synthetic biology to expand diversity of nature's chemical production (RIA)"
"714936";"ERC-2016-STG";"ERC Starting Grant"
"810296";"ERC-2018-SyG";"ERC Synergy Grant"
"101006641";"FCH-01-2-2020";"Durability-Lifetime of stacks for Heavy Duty trucks"
"685451";"NMP-14-2015";"ERA-NET on Materials (including Materials for Energy)"
"693227";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"727541";"ERC-PoC-2016";"ERC-Proof of Concept-2016"
"101002115";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"683289";"ERC-CoG-2015";"ERC Consolidator Grant"
"694559";"ERC-ADG-2015";"ERC Advanced Grant"
"825238";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"647479";"ERC-CoG-2014";"ERC Consolidator Grant"
"764332";"ERC-2017-PoC";"ERC-Proof of Concept"
"883417";"ERC-2019-ADG";"ERC Advanced Grant"
"714615";"ERC-2016-STG";"ERC Starting Grant"
"801867";"ERC-2018-STG";"ERC Starting Grant"
"790429";"ERC-2017-PoC";"ERC-Proof of Concept"
"713704";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"804583";"ERC-2018-STG";"ERC Starting Grant"
"101001710";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"715650";"ERC-2016-STG";"ERC Starting Grant"
"742068";"ERC-2016-ADG";"ERC Advanced Grant"
"949916";"ERC-2020-STG";"ERC STARTING GRANTS"
"835322";"ERC-2018-ADG";"ERC Advanced Grant"
"945806";"ERC-2020-STG";"ERC STARTING GRANTS"
"819941";"ERC-2018-COG";"ERC Consolidator Grant"
"951459";"ERC-2020-SyG";"ERC Synergy Grant"
"682591";"ERC-CoG-2015";"ERC Consolidator Grant"
"692692";"ERC-ADG-2015";"ERC Advanced Grant"
"715618";"ERC-2016-STG";"ERC Starting Grant"
"777377";"IMI2-2016-09-05";"IDENTIFICATION AND VALIDATION OF BIOMARKERS FOR NON-ALCOHOLIC STEATOHEPATITIS (NASH) AND ACROSS THE SPECTRUM OF NON-ALCOHOLIC FATTY LIVER DISEASE (NAFLD)"
"949607";"ERC-2020-STG";"ERC STARTING GRANTS"
"741904";"ERC-2016-ADG";"ERC Advanced Grant"
"694045";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"742683";"ERC-2016-ADG";"ERC Advanced Grant"
"742349";"ERC-2016-ADG";"ERC Advanced Grant"
"866237";"ERC-2019-COG";"ERC Consolidator Grant"
"646747";"ERC-CoG-2014";"ERC Consolidator Grant"
"772418";"ERC-2017-COG";"ERC Consolidator Grant"
"694452";"ERC-ADG-2015";"ERC Advanced Grant"
"852096";"ERC-2019-STG";"ERC Starting Grant"
"693779";"ERC-PoC-2015";"ERC Proof of Concept Grant"
"815464";"ERC-2018-COG";"ERC Consolidator Grant"
"772160";"ERC-2017-COG";"ERC Consolidator Grant"
"101019547";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"669898";"ERC-ADG-2014";"ERC Advanced Grant"
"772441";"ERC-2017-COG";"ERC Consolidator Grant"
"825435";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"757444";"ERC-2017-STG";"ERC Starting Grant"
"804949";"ERC-2018-STG";"ERC Starting Grant"
"802008";"ERC-2018-STG";"ERC Starting Grant"
"948590";"ERC-2020-STG";"ERC STARTING GRANTS"
"851274";"ERC-2019-STG";"ERC Starting Grant"
"647426";"ERC-CoG-2014";"ERC Consolidator Grant"
"647276";"ERC-CoG-2014";"ERC Consolidator Grant"
"646451";"ERC-CoG-2014";"ERC Consolidator Grant"
"865463";"ERC-2019-COG";"ERC Consolidator Grant"
"682782";"ERC-CoG-2015";"ERC Consolidator Grant"
"694943";"ERC-ADG-2015";"ERC Advanced Grant"
"681337";"ERC-CoG-2015";"ERC Consolidator Grant"
"751903";"MSCA-IF-2016";"Individual Fellowships"
"695300";"ERC-ADG-2015";"ERC Advanced Grant"
"749565";"MSCA-IF-2016";"Individual Fellowships"
"745083";"MSCA-IF-2016";"Individual Fellowships"
"742401";"ERC-2016-ADG";"ERC Advanced Grant"
"694539";"ERC-ADG-2015";"ERC Advanced Grant"
"748749";"MSCA-IF-2016";"Individual Fellowships"
"742247";"ERC-2016-ADG";"ERC Advanced Grant"
"747055";"MSCA-IF-2016";"Individual Fellowships"
"741251";"ERC-2016-ADG";"ERC Advanced Grant"
"746850";"MSCA-IF-2016";"Individual Fellowships"
"742610";"ERC-2016-ADG";"ERC Advanced Grant"
"750345";"MSCA-IF-2016";"Individual Fellowships"
"742930";"ERC-2016-ADG";"ERC Advanced Grant"
"748062";"MSCA-IF-2016";"Individual Fellowships"
"741751";"ERC-2016-ADG";"ERC Advanced Grant"
"742046";"ERC-2016-ADG";"ERC Advanced Grant"
"740435";"ERC-2016-ADG";"ERC Advanced Grant"
"740132";"ERC-2016-ADG";"ERC Advanced Grant"
"742178";"ERC-2016-ADG";"ERC Advanced Grant"
"742719";"ERC-2016-ADG";"ERC Advanced Grant"
"741532";"ERC-2016-ADG";"ERC Advanced Grant"
"742102";"ERC-2016-ADG";"ERC Advanced Grant"
"741415";"ERC-2016-ADG";"ERC Advanced Grant"
"742299";"ERC-2016-ADG";"ERC Advanced Grant"
"741120";"ERC-2016-ADG";"ERC Advanced Grant"
"743168";"ERC-2016-ADG";"ERC Advanced Grant"
"742312";"ERC-2016-ADG";"ERC Advanced Grant"
"743093";"ERC-2016-ADG";"ERC Advanced Grant"
"742104";"ERC-2016-ADG";"ERC Advanced Grant"
"678732";"SFS-16-2015";"Tackling malnutrition in the elderly"
"743029";"ERC-2016-ADG";"ERC Advanced Grant"
"742743";"ERC-2016-ADG";"ERC Advanced Grant"
"741538";"ERC-2016-ADG";"ERC Advanced Grant"
"742231";"ERC-2016-ADG";"ERC Advanced Grant"
"742422";"ERC-2016-ADG";"ERC Advanced Grant"
"742137";"ERC-2016-ADG";"ERC Advanced Grant"
"741643";"ERC-2016-ADG";"ERC Advanced Grant"
"742648";"ERC-2016-ADG";"ERC Advanced Grant"
"742685";"ERC-2016-ADG";"ERC Advanced Grant"
"741374";"ERC-2016-ADG";"ERC Advanced Grant"
"741888";"ERC-2016-ADG";"ERC Advanced Grant"
"741431";"ERC-2016-ADG";"ERC Advanced Grant"
"741863";"ERC-2016-ADG";"ERC Advanced Grant"
"742106";"ERC-2016-ADG";"ERC Advanced Grant"
"764042";"LCE-07-2016-2017";"Developing the next generation technologies of renewable electricity and heating/cooling"
"742204";"ERC-2016-ADG";"ERC Advanced Grant"
"740426";"ERC-2016-ADG";"ERC Advanced Grant"
"741454";"ERC-2016-ADG";"ERC Advanced Grant"
"741930";"ERC-2016-ADG";"ERC Advanced Grant"
"696394";"ISIB-02-2015";"Closing the research and innovation divide: the crucial role of innovation support services and knowledge exchange"
"743217";"ERC-2016-ADG";"ERC Advanced Grant"
"743155";"ERC-2016-ADG";"ERC Advanced Grant"
"743269";"ERC-2016-ADG";"ERC Advanced Grant"
"702300";"MSCA-IF-2015-GF";"Marie Skłodowska-Curie Individual Fellowships (IF-GF)"
"832298";"MSCA-IF-2018";"Individual Fellowships"
"639107";"ERC-StG-2014";"ERC Starting Grant"
"654305";"INFRADEV-1-2014";"Design studies"
"101032417";"MSCA-IF-2020";"Individual Fellowships"
"637756";"ERC-StG-2014";"ERC Starting Grant"
"636903";"ERC-StG-2014";"ERC Starting Grant"
"637780";"ERC-StG-2014";"ERC Starting Grant"
"637483";"ERC-StG-2014";"ERC Starting Grant"
"639021";"ERC-StG-2014";"ERC Starting Grant"
"639445";"ERC-StG-2014";"ERC Starting Grant"
"639377";"ERC-StG-2014";"ERC Starting Grant"
"637643";"ERC-StG-2014";"ERC Starting Grant"
"638917";"ERC-StG-2014";"ERC Starting Grant"
"636752";"ERC-StG-2014";"ERC Starting Grant"
"639366";"ERC-StG-2014";"ERC Starting Grant"
"637171";"ERC-StG-2014";"ERC Starting Grant"
"637920";"ERC-StG-2014";"ERC Starting Grant"
"638596";"ERC-StG-2014";"ERC Starting Grant"
"637674";"ERC-StG-2014";"ERC Starting Grant"
"640422";"ERC-StG-2014";"ERC Starting Grant"
"640448";"ERC-StG-2014";"ERC Starting Grant"
"639402";"ERC-StG-2014";"ERC Starting Grant"
"639119";"ERC-StG-2014";"ERC Starting Grant"
"639802";"ERC-StG-2014";"ERC Starting Grant"
"806776";"IMI2-2017-12-05";"Analysing the infectious disease burden and the use of vaccines to improve healthy years in aging populations"
"638718";"ERC-StG-2014";"ERC Starting Grant"
"638436";"ERC-StG-2014";"ERC Starting Grant"
"638804";"ERC-StG-2014";"ERC Starting Grant"
"638364";"ERC-StG-2014";"ERC Starting Grant"
"638193";"ERC-StG-2014";"ERC Starting Grant"
"848645";"ERC-2019-STG";"ERC Starting Grant"
"863481";"ERC-2019-COG";"ERC Consolidator Grant"
"101019963";"ERC-2020-ADG";"ERC ADVANCED GRANT"
"865378";"JTI-CS2-2018-CfP09-ENG-01-40";"Turbulence modeling of heat exchangers and roughness impact"
"681605";"ERC-CoG-2015";"ERC Consolidator Grant"
"730994";"INFRAIA-02-2017";"Integrating Activities for Starting Communities"
"647353";"ERC-CoG-2014";"ERC Consolidator Grant"
"731011";"EINFRA-22-2016";"User-driven e-infrastructure innovation"
"820419";"FETFLAG-03-2018";"FET Flagship on Quantum Technologies"
"101003173";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"101001310";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"843470";"MSCA-IF-2018";"Individual Fellowships"
"812992";"MSCA-ITN-2018";"Innovative Training Networks"
"865963";"ERC-2019-COG";"ERC Consolidator Grant"
"896319";"MSCA-IF-2019";"Individual Fellowships"
"794410";"MSCA-IF-2017";"Individual Fellowships"
"675512";"MSCA-ITN-2015-ETN";"Marie Skłodowska-Curie Innovative Training Networks (ITN-ETN)"
"864045";"ERC-2019-COG";"ERC Consolidator Grant"
"890514";"MSCA-IF-2019";"Individual Fellowships"
"101000858";"BG-07-2019-2020";"The Future of Seas and Oceans Flagship Initiative"
"101017743";"FETPROACT-EIC-07-2020";"FET Proactive: emerging paradigms and communities"
"821236";"JTI-CS2-2017-CfP07-AIR-01-35";"Development of an eco-friendly selective stripping for exterior surfaces of airframe structures"
"860879";"MSCA-ITN-2019";"Innovative Training Networks"
"654971";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"862201";"BIOTEC-02-2019";"Boosting the efficiency of photosynthesis (RIA)"
"724429";"ERC-2016-COG";"ERC Consolidator Grant"
"757111";"ERC-2017-STG";"ERC Starting Grant"
"852161";"ERC-2019-STG";"ERC Starting Grant"
"788212";"ERC-2017-ADG";"ERC Advanced Grant"
"767092";"FETOPEN-01-2016-2017";"FET-Open research and innovation actions"
"101003687";"LC-CLA-12-2020";"Advancing climate services"
"681202";"ERC-CoG-2015";"ERC Consolidator Grant"
"831852";"MSCA-IF-2018";"Individual Fellowships"
"770940";"ERC-2017-COG";"ERC Consolidator Grant"
"657685";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"648161";"ERC-CoG-2014";"ERC Consolidator Grant"
"894434";"MSCA-IF-2019";"Individual Fellowships"
"852239";"ERC-2019-STG";"ERC Starting Grant"
"814523";"EUJ-02-2018";"5G and beyond"
"717156";"JTI-CS2-2015-CFP02-AIR-02-08";"Ice protection system based on two-phase heat transport technologies integrated in representative engine intake structure"
"948674";"ERC-2020-STG";"ERC STARTING GRANTS"
"770523";"ENG-GLOBALLY-01-2017";"Strengthening Europe's position in the global context: science diplomacy and intercultural relations"
"658224";"MSCA-IF-2014-EF";"Marie Skłodowska-Curie Individual Fellowships (IF-EF)"
"873185";"MSCA-RISE-2019";"Research and Innovation Staff Exchange"
"963928";"ERC-2020-POC";"Call for proposals for ERC Proof of Concept Grant"
"101025355";"MSCA-IF-2020";"Individual Fellowships"
"951330";"ERC-2020-SyG";"ERC Synergy Grant"
"715872";"ERC-2016-STG";"ERC Starting Grant"
"776262";"COMPET-4-2017";"Scientific data exploitation"
"689731";"PHC-21-2015";"Advancing active and healthy ageing with ICT: Early risk detection and intervention"
"821036";"SC5-11-2018";"Digital solutions for water: linking the physical and digital world for water solutions"
"896901";"MSCA-IF-2019";"Individual Fellowships"
"794492";"MSCA-IF-2017";"Individual Fellowships"
"101018180";"EuroHPC-2020-01-b";"Pilot on quantum simulator"
"795681";"MSCA-IF-2017";"Individual Fellowships"
"692891";"ERC-ADG-2015";"ERC Advanced Grant"
"101016776";"FETPROACT-09-2020";"Neuromorphic computing technologies"
"805256";"ERC-2018-STG";"ERC Starting Grant"
"694122";"ERC-ADG-2015";"ERC Advanced Grant"
"834597";"ERC-2018-ADG";"ERC Advanced Grant"
"758382";"ERC-2017-STG";"ERC Starting Grant"
"648084";"ERC-CoG-2014";"ERC Consolidator Grant"
"694354";"ERC-ADG-2015";"ERC Advanced Grant"
"648030";"ERC-CoG-2014";"ERC Consolidator Grant"
"694732";"ERC-ADG-2015";"ERC Advanced Grant"
"682393";"ERC-CoG-2015";"ERC Consolidator Grant"
"648551";"ERC-CoG-2014";"ERC Consolidator Grant"
"802967";"ERC-2018-STG";"ERC Starting Grant"
"819458";"ERC-2018-COG";"ERC Consolidator Grant"
"672308";"ERC";"European Research Council"
"802752";"ERC-2018-STG";"ERC Starting Grant"
"757791";"ERC-2017-STG";"ERC Starting Grant"
"101003208";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"810640";"IBA-ERC-OAPEN-2017";"Support to the OAPEN initiative"
"852394";"ERC-2019-STG";"ERC Starting Grant"
"852839";"ERC-2019-STG";"ERC Starting Grant"
"101002652";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"725594";"ERC-2016-COG";"ERC Consolidator Grant"
"725459";"ERC-2016-COG";"ERC Consolidator Grant"
"882894";"ERC-2019-ADG";"ERC Advanced Grant"
"832467";"ERC-2018-ADG";"ERC Advanced Grant"
"759967";"ERC-2017-STG";"ERC Starting Grant"
"768956";"ERC-2017-COG";"ERC Consolidator Grant"
"802899";"ERC-2018-STG";"ERC Starting Grant"
"802279";"ERC-2018-STG";"ERC Starting Grant"
"863664";"ERC-2019-COG";"ERC Consolidator Grant"
"884382";"ERC-2019-ADG";"ERC Advanced Grant"
"820152";"ERC-2018-COG";"ERC Consolidator Grant"
"804302";"ERC-2018-STG";"ERC Starting Grant"
"647771";"ERC-CoG-2014";"ERC Consolidator Grant"
"856581";"ERC-2019-SyG";"ERC Synergy Grant"
"757763";"ERC-2017-STG";"ERC Starting Grant"
"759262";"ERC-2017-STG";"ERC Starting Grant"
"724204";"ERC-2016-COG";"ERC Consolidator Grant"
"737569";"ERC-PoC-2016";"ERC-Proof of Concept-2016"
"716485";"ERC-2016-STG";"ERC Starting Grant"
"757275";"ERC-2017-STG";"ERC Starting Grant"
"713999";"ERC-2016-STG";"ERC Starting Grant"
"883786";"ERC-2019-ADG";"ERC Advanced Grant"
"950408";"ERC-2020-STG";"ERC STARTING GRANTS"
"665651";"ERC-PoC-2014";"ERC Proof of Concept Grant"
"648892";"ERC-CoG-2014";"ERC Consolidator Grant"
"771635";"ERC-2017-COG";"ERC Consolidator Grant"
"818523";"ERC-2018-COG";"ERC Consolidator Grant"
"715037";"ERC-2016-STG";"ERC Starting Grant"
"726225";"ERC-2016-COG";"ERC Consolidator Grant"
"949990";"ERC-2020-STG";"ERC STARTING GRANTS"
"812729";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"101002629";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"757688";"ERC-2017-STG";"ERC Starting Grant"
"682379";"ERC-CoG-2015";"ERC Consolidator Grant"
"850540";"ERC-2019-STG";"ERC Starting Grant"
"842066";"ERC-2018-PoC";"ERC Proof of Concept Grant"
"883798";"ERC-2019-ADG";"ERC Advanced Grant"
"884916";"ERC-2019-ADG";"ERC Advanced Grant"
"759424";"ERC-2017-STG";"ERC Starting Grant"
"966740";"ERC-2020-POC";"Call for proposals for ERC Proof of Concept Grant"
"899766";"ERC-2019-POC";"ERC Proof of Concept Grant"
"802695";"ERC-2018-STG";"ERC Starting Grant"
"694665";"ERC-ADG-2015";"ERC Advanced Grant"
"101002725";"ERC-2020-COG";"ERC CONSOLIDATOR GRANTS"
"853211";"ERC-2019-STG";"ERC Starting Grant"
"759207";"ERC-2017-STG";"ERC Starting Grant"
"670283";"ERC-ADG-2014";"ERC Advanced Grant"
"759696";"ERC-2017-STG";"ERC Starting Grant"
"714430";"ERC-2016-STG";"ERC Starting Grant"
"715923";"ERC-2016-STG";"ERC Starting Grant"
"852123";"ERC-2019-STG";"ERC Starting Grant"
"647067";"ERC-CoG-2014";"ERC Consolidator Grant"
"713486";"ERC-PoC-2015";"ERC Proof of Concept Grant"
